label,text
1,"`` judg '' judg good thing life send attract energi , like peopl critic judg ( energi sent ) life . ( anyon ) write judgment remark net 's send beacon unwant lower energi feel , cling stay around long time.your comment come anyon goggl name , therefor bring gunki energi life . `` 'm grate thank video wish everyon love . ''"
0,chick dumb neutron charg
2,"wow love hack connect sourc , easi - thank much"
1,"good work , christi sheldon"
1,"think full , say anyth n't said other done other . affirm , advoc , shown brain scan chang frequenc brain-wav . far back , scientif american publish articl recent ( nov ) edit , publish anoth articl medit ( affirm one form ) show posit effect brain . `` magic pill '' , take consist practic persever - qualiti take achiev anyth els . post video free charg anyon use techniqu describ . claim pecuniari support evid . chant , anoth form affirm , practis millennia hindu , buddhist , jew cathol . 's useless , surviv age mani peopl ? derid video youtub , everybodi , mri provid scientif evid say ."
0,"serious , wtf ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !"
1,"grate knowledg abund access knowledg , peopl like share knowledg . peopl comment also particip mass co-creat toward higher vibrat planet ! tune `` awesom '' go word ... umm synchron bomb ! start speak work dr. omoto & omega scale ... knowledg pick recent journey ... synchron bomb ! practic applic remov emerg blockag `` subconsci love enough show resist '' exactli wave feel question circl mind past coupl day . boom yea ! love joy everyon ! ! !"
2,"thank , realli help ."
1,goopley
1,man wheelchair @ ?
2,ye true ...
1,nervou lack confid giggl much .
1,“ watch realiti tv one time chick ” .... public speaker use girl ladi chick
1,thank ! showcas video enrich platform intern children love self-lov cooper may children know knowledg . gratitud ! !
1,"dear friend , energi vibrat frequenc , rais frequenc structur matter chang ... rais frequency. ? ? ? ark built amateur , titan expert , time wake , go back natur live way natur intend , `` thrive '' noth polit , money religion , fear base realiti , everyth .... live love fear ..... live power love take care oneself , ... , creat ... part creation treat .... love , take care , go serv human help other .... learn go : educate-yourself.org love light illipp . :"
1,yaaaay ! super meta-hug creator soul univers ! meta ! ~ @ psychicsuesi
1,"'ve done exampl alway felt better , came back time feel high felt awesom ! repeat chang know bring !"
2,great video.i got mani answer .
1,"obviou . first tell peopl gift , use peopl 's work give credibl ( freez water experi , cone shape chart , etc ... ) . , make sure word money come bunch time , put everyon page problem . goe `` mommi daddi , problem '' . , money parent someth one truli deni problem . gift , 's call common sens , everyon . final , prefer use larger crowd instead individu , excus give energi , make sure confront would screw pattern , alway use excus `` ca n't take care , mani peopl room almost time `` ... peopl goe see vulner , obvious , make much easier . ﻿"
1,holi shit ... abil ! ! got recent spiritu rebirth . weird ! ! !
2,share student
1,con artist ... yoda voic
1,inform . thank manifest husband .
0,complet bullshit
2,christi said someth like `` paid ! ' wow hit home ! thank much share statement .
2,thank much great thank find program tube thank use excis .
2,thank mindvalley keep video avail . watch sever time along one year clear old pattern still block . thank share gift . love
2,"’ good place past year , video help start get back right track , thank much ! god bless"
1,alway money ?
1,"stuff wonder ! ! ! live exampl stuff actual word . alway want live canada , germani much money alway wonder could make come true . start use `` secret '' abl attract job offer wouldallow make € month within day . work one year final , 'm canada financ everyth . apart `` secret '' `` magic '' rhonda byrn , would also recommend `` word magic '' . book actual taught import word achiev : ) deepen concept regard word thought miss secret seriesy find : http : //www.amazon.com/dp/bgdzaqi 'm realli grate found book basic turn life around . hope guy atleast give whole concept tri . promis 'll worth : )"
1,"get happi home excit life-chang kit creat law attract expert author , heather matthew . http : //tinyurl.com/yqxyzh"
1,"good , except part thought heard explain amerikkka courag nation ..... laughabl tragic laughabl case . otherwis posit"
1,"wow ! ! ! grate , thank christi mari ... messag moment life ! namast `"
1,"came look answer , 're disservic . faith . one complet perspect problem therefor sourc solut ."
1,amaz concept ladi need train present skill . difficult listen
1,'m troubl believ person see energi frequenc
1,"www.unbiasedmagazine.com # connectingwithnatur love video , check us ! preach thing fashion art point view . rais frequenc !"
2,love ! ! !
1,"peopl ca n't improv live polit econom concentr power control . want chang world address . pseudo-scientif phoney spiritu distract 's real real reason life suck . visual think posit thought want , end fascist pedophil run planet still go run planet . offens bs prey vulner margin peopl n't understand feel powerless . offer phoney simplist solut incred complex problem . 's busi money make scam ."
1,* ultim truth life death ? * read top entri * present * site * truthcontestclub_suitcom . *
1,could feel drastic chang tthe better repeat `` grate '' . grateful found video christi : )
2,thank ! feel much better ! bless ! ! !
1,thank much mindvalley team .
1,first minut tell fundament similar horshit scientolog
1,im thank ang grateful abl watch give clariti life . red_heartred_heartred_heart
2,laugh annoy
2,ye great
2,"great video insight , thank <"
1,everi day new piec inform come make life better . awesom . happi grate .
1,want one ! 's purdi .
2,love
1,"smoke pot , took meth video appear seem true ."
2,"frustrat . say opposit belief grate . equival stop poor rich alreadi , lol . oh okay !"
1,"face remind avril lavign , like explain dont know calcul hitler 's energi level ?"
1,peer review replic scienc ?
1,"thought quit poor . dr imoto sinc refus repeat experi offer million dollar . also specul american averag around - conscious scale , laughabl ."
1,"..... share method destini tune starv peopl asia afrika , also war region , sell `` method '' us fat western money . wrote stuff indian guru teach `` sun eat '' trough eye , almost dont eat normal food ( word $ ) free sun countri hungri ppl . ( sorri english ) doesnt help anyon , never . also frequenc medit stuff hillari .. ok make feel calm relax hour , wont save miseri , poverti , carcrash , crime , violenc sudden death kid partner . sorri ."
1,comment oppos type think delet . come folk ; smarter .
1,giggl everi second bloodi annoy . terribl speaker .
1,"anyon think load made-up unscientif bullshit , n't ."
1,im special snowflak give money listen spew nonsens
2,"love energi , realli great way attract thing want live ."
1,"'s shame , 's much zanax u. lower ur dose chick . sound brain dead struggl stay awak"
1,".. univers listen ? 's nice . realli , 's nice . scare random futil chaotic life . thank , woo-ladi ."
1,wow much od clan energi pattern ?
1,"true , peopl alway quot murphi 's law , seem alway experi !"
0,ca n't stand laugh ! ! fuck annoy ! !
1,laugh say someth distract . ate joke around your inform ?
0,stupid ladi full shit stop watch right she insan
2,love video !
1,"'m old know much life , .... bull . sorri ... dont wan na rain anyon parade. , ... bull . : - )"
2,thank upload !
1,help take control mind : go truthcontest◙com read ~the present~
2,amaz ; thank much share <
1,nervou !
1,stori get figur check mail complet bullshit . money n't repres resourc exist planet . money creat debt . fact 's correl belief whatev 's tri propos money show n't realli know damn thing .
2,'m grate inform ! thank !
1,"thank beautyful woman , simplif !"
1,"love ladi ... laugh talk , 's best part .... knowledg give , must say tri week amaz easi live healthi , rich prosper life .... manifest miracl almost everyday ..."
1,peopl nervou public speak ... n't degrad messag ..
2,great cognit exercis
1,"`` countri higher other . 're practic like aah know american thing like , 're . '' `` einstein measur caus n't necessarili believ aah quit love , like mathemat reason kind energi . '' `` one person vibrat posit impact mio peopl . '' wtf watch ?"
2,"good idea , need better present"
1,", 's say peopl n't make judgment yet make judgment live . thank , realiz dumber bull shit previous believ ."
1,"wow awesom ! love `` get paid '' belief . go tri one . use `` happi grate , money come increas amount multipl sourc continu basi '' success !"
2,grate thank video ! . )
1,"money rout evil caus mani problem planet . n't think someon enough money live , need unblock frequenc relat , help get . money human thing forc us . spirit n't need fiat money . shame said good normal , come flame money ."
1,"x time word `` money '' .min talk , uffff . may profit use awar skill self : - )"
1,self imag & belief . money exampl someth extrem fear .... that hear
